Water;(unspecified);Fenpropathrin;039515-41-8;114000000;kg
Water;ocean;Fenpropathrin;039515-41-8;15600;kg
Soil;(unspecified);Fenpropathrin;039515-41-8;51300;kg
Soil;agricultural;Fenpropathrin;039515-41-8;51300;kg
Air;(unspecified);Fensulfothion;000115-90-2;1240;kg
Air;low. pop.;Fensulfothion;000115-90-2;513;kg
Air;low. pop., long-term;Fensulfothion;000115-90-2;513;kg
Air;high. pop.;Fensulfothion;000115-90-2;1970;kg
Air;stratosphere + troposphere;Fensulfothion;000115-90-2;513;kg
Air;indoor;Fensulfothion;000115-90-2;1240;kg
Water;(unspecified);Fensulfothion;000115-90-2;110000;kg
Water;ocean;Fensulfothion;000115-90-2;0.0153;kg
Soil;(unspecified);Fensulfothion;000115-90-2;2480;kg
Soil;agricultural;Fensulfothion;000115-90-2;2480;kg
Air;(unspecified);Fenthion;000055-38-9;960;kg
Air;low. pop.;Fenthion;000055-38-9;410;kg
Air;low. pop., long-term;Fenthion;000055-38-9;410;kg
Air;high. pop.;Fenthion;000055-38-9;1510;kg
Air;stratosphere + troposphere;Fenthion;000055-38-9;410;kg
Air;indoor;Fenthion;000055-38-9;960;kg
Water;(unspecified);Fenthion;000055-38-9;197000;kg
Water;ocean;Fenthion;000055-38-9;1.77;kg
Soil;(unspecified);Fenthion;000055-38-9;751;kg
Soil;agricultural;Fenthion;000055-38-9;751;kg
Air;(unspecified);Fenthoate;002597-03-7;3150;kg
Air;low. pop.;Fenthoate;002597-03-7;1430;kg
Air;low. pop., long-term;Fenthoate;002597-03-7;1430;kg
Air;high. pop.;Fenthoate;002597-03-7;4880;kg
Air;stratosphere + troposphere;Fenthoate;002597-03-7;1430;kg
Air;indoor;Fenthoate;002597-03-7;3150;kg
Water;(unspecified);Fenthoate;002597-03-7;263000;kg
Water;ocean;Fenthoate;002597-03-7;0.00973;kg
Soil;(unspecified);Fenthoate;002597-03-7;2400;kg
Soil;agricultural;Fenthoate;002597-03-7;2400;kg
Air;(unspecified);Fentin acetate;000900-95-8;7000000;kg
Air;low. pop.;Fentin acetate;000900-95-8;6960000;kg
Air;low. pop., long-term;Fentin acetate;000900-95-8;6960000;kg
Air;high. pop.;Fentin acetate;000900-95-8;7030000;kg
Air;stratosphere + troposphere;Fentin acetate;000900-95-8;6960000;kg
Air;indoor;Fentin acetate;000900-95-8;7000000;kg
Water;(unspecified);Fentin acetate;000900-95-8;35000000;kg
Water;ocean;Fentin acetate;000900-95-8;700;kg
Soil;(unspecified);Fentin acetate;000900-95-8;13800000;kg
Soil;agricultural;Fentin acetate;000900-95-8;13800000;kg
Air;(unspecified);Fentin chloride;000639-58-7;276000;kg
Air;low. pop.;Fentin chloride;000639-58-7;233000;kg
Air;low. pop., long-term;Fentin chloride;000639-58-7;233000;kg
Air;high. pop.;Fentin chloride;000639-58-7;320000;kg
Air;stratosphere + troposphere;Fentin chloride;000639-58-7;233000;kg
Air;indoor;Fentin chloride;000639-58-7;276000;kg
Water;(unspecified);Fentin chloride;000639-58-7;17700000;kg
Water;ocean;Fentin chloride;000639-58-7;1770;kg
Soil;(unspecified);Fentin chloride;000639-58-7;118000;kg
Soil;agricultural;Fentin chloride;000639-58-7;118000;kg
Air;(unspecified);Fentin hydroxide;000076-87-9;1560000;kg
Air;low. pop.;Fentin hydroxide;000076-87-9;1250000;kg
Air;low. pop., long-term;Fentin hydroxide;000076-87-9;1250000;kg
Air;high. pop.;Fentin hydroxide;000076-87-9;1870000;kg
Air;stratosphere + troposphere;Fentin hydroxide;000076-87-9;1250000;kg
Air;indoor;Fentin hydroxide;000076-87-9;1560000;kg
Water;(unspecified);Fentin hydroxide;000076-87-9;59300000;kg
Water;ocean;Fentin hydroxide;000076-87-9;1470;kg
Soil;(unspecified);Fentin hydroxide;000076-87-9;1240000;kg
Soil;agricultural;Fentin hydroxide;000076-87-9;1240000;kg
Air;(unspecified);Fenuron;000101-42-8;133;kg
Air;low. pop.;Fenuron;000101-42-8;124;kg
Air;low. pop., long-term;Fenuron;000101-42-8;124;kg
Air;high. pop.;Fenuron;000101-42-8;142;kg
Air;stratosphere + troposphere;Fenuron;000101-42-8;124;kg
Air;indoor;Fenuron;000101-42-8;133;kg
Water;(unspecified);Fenuron;000101-42-8;2790;kg
Water;ocean;Fenuron;000101-42-8;0.000389;kg
Soil;(unspecified);Fenuron;000101-42-8;687;kg
Soil;agricultural;Fenuron;000101-42-8;687;kg
Air;(unspecified);Fenvalerate;051630-58-1;581000;kg
Air;low. pop.;Fenvalerate;051630-58-1;376000;kg
Air;low. pop., long-term;Fenvalerate;051630-58-1;376000;kg
Air;high. pop.;Fenvalerate;051630-58-1;785000;kg
Air;stratosphere + troposphere;Fenvalerate;051630-58-1;376000;kg
Air;indoor;Fenvalerate;051630-58-1;581000;kg
Water;(unspecified);Fenvalerate;051630-58-1;32200000;kg
Water;ocean;Fenvalerate;051630-58-1;46;kg
Soil;(unspecified);Fenvalerate;051630-58-1;63700;kg
Soil;agricultural;Fenvalerate;051630-58-1;63700;kg
Air;(unspecified);Ferbam;014484-64-1;11000;kg
Air;low. pop.;Ferbam;014484-64-1;9790;kg
Air;low. pop., long-term;Ferbam;014484-64-1;9790;kg
Air;high. pop.;Ferbam;014484-64-1;12200;kg
Air;stratosphere + troposphere;Ferbam;014484-64-1;9790;kg
Air;indoor;Ferbam;014484-64-1;11000;kg
Water;(unspecified);Ferbam;014484-64-1;425000;kg
Water;ocean;Ferbam;014484-64-1;0.0000729;kg
Soil;(unspecified);Ferbam;014484-64-1;114000;kg
Soil;agricultural;Ferbam;014484-64-1;114000;kg
Air;(unspecified);Ferrate(1-), [n-[2-[bis(carboxymethyl)amino]ethyl]-n-(2-hydroxyethyl)glycinato(3;016485-47-5;1620;kg
Air;low. pop.;Ferrate(1-), [n-[2-[bis(carboxymethyl)amino]ethyl]-n-(2-hydroxyethyl)glycinato(3;016485-47-5;1600;kg
Air;low. pop., long-term;Ferrate(1-), [n-[2-[bis(carboxymethyl)amino]ethyl]-n-(2-hydroxyethyl)glycinato(3;016485-47-5;1600;kg
Air;high. pop.;Ferrate(1-), [n-[2-[bis(carboxymethyl)amino]ethyl]-n-(2-hydroxyethyl)glycinato(3;016485-47-5;1650;kg
Air;stratosphere + troposphere;Ferrate(1-), [n-[2-[bis(carboxymethyl)amino]ethyl]-n-(2-hydroxyethyl)glycinato(3;016485-47-5;1600;kg
Air;indoor;Ferrate(1-), [n-[2-[bis(carboxymethyl)amino]ethyl]-n-(2-hydroxyethyl)glycinato(3;016485-47-5;1620;kg
Water;(unspecified);Ferrate(1-), [n-[2-[bis(carboxymethyl)amino]ethyl]-n-(2-hydroxyethyl)glycinato(3;016485-47-5;8040;kg
Water;ocean;Ferrate(1-), [n-[2-[bis(carboxymethyl)amino]ethyl]-n-(2-hydroxyethyl)glycinato(3;016485-47-5;1.64E-21;kg
Soil;(unspecified);Ferrate(1-), [n-[2-[bis(carboxymethyl)amino]ethyl]-n-(2-hydroxyethyl)glycinato(3;016485-47-5;2190;kg
Soil;agricultural;Ferrate(1-), [n-[2-[bis(carboxymethyl)amino]ethyl]-n-(2-hydroxyethyl)glycinato(3;016485-47-5;2190;kg
Air;(unspecified);Fipronil;120068-37-3;24800;kg
Air;low. pop.;Fipronil;120068-37-3;10500;kg
Air;low. pop., long-term;Fipronil;120068-37-3;10500;kg
Air;high. pop.;Fipronil;120068-37-3;39000;kg
Air;stratosphere + troposphere;Fipronil;120068-37-3;10500;kg
Air;indoor;Fipronil;120068-37-3;24800;kg
Water;(unspecified);Fipronil;120068-37-3;2170000;kg
Water;ocean;Fipronil;120068-37-3;0.081;kg
Soil;(unspecified);Fipronil;120068-37-3;17000;kg
Soil;agricultural;Fipronil;120068-37-3;17000;kg
Air;(unspecified);Flamprop-methyl;052756-25-9;457;kg
Air;low. pop.;Flamprop-methyl;052756-25-9;404;kg
Air;low. pop., long-term;Flamprop-methyl;052756-25-9;404;kg
Air;high. pop.;Flamprop-methyl;052756-25-9;509;kg
Air;stratosphere + troposphere;Flamprop-methyl;052756-25-9;404;kg
Air;indoor;Flamprop-methyl;052756-25-9;457;kg
Water;(unspecified);Flamprop-methyl;052756-25-9;10100;kg
Water;ocean;Flamprop-methyl;052756-25-9;0.36;kg
Soil;(unspecified);Flamprop-methyl;052756-25-9;768;kg
Soil;agricultural;Flamprop-methyl;052756-25-9;768;kg
Air;(unspecified);Flavone;000525-82-6;131;kg
Air;low. pop.;Flavone;000525-82-6;71.2;kg
Air;low. pop., long-term;Flavone;000525-82-6;71.2;kg
Air;high. pop.;Flavone;000525-82-6;191;kg
Air;stratosphere + troposphere;Flavone;000525-82-6;71.2;kg
Air;indoor;Flavone;000525-82-6;131;kg
Water;(unspecified);Flavone;000525-82-6;10800;kg
Water;ocean;Flavone;000525-82-6;0.0321;kg
Soil;(unspecified);Flavone;000525-82-6;213;kg
Soil;agricultural;Flavone;000525-82-6;213;kg
Air;(unspecified);Fluazifop-butyl;069806-50-4;242;kg
Air;low. pop.;Fluazifop-butyl;069806-50-4;124;kg
Air;low. pop., long-term;Fluazifop-butyl;069806-50-4;124;kg
Air;high. pop.;Fluazifop-butyl;069806-50-4;360;kg
Air;stratosphere + troposphere;Fluazifop-butyl;069806-50-4;124;kg
Air;indoor;Fluazifop-butyl;069806-50-4;242;kg
Water;(unspecified);Fluazifop-butyl;069806-50-4;20000;kg
Water;ocean;Fluazifop-butyl;069806-50-4;0.106;kg
Soil;(unspecified);Fluazifop-butyl;069806-50-4;19.9;kg
Soil;agricultural;Fluazifop-butyl;069806-50-4;19.9;kg
Air;(unspecified);Fluazifop-p-butyl;079241-46-6;352;kg
Air;low. pop.;Fluazifop-p-butyl;079241-46-6;179;kg
Air;low. pop., long-term;Fluazifop-p-butyl;079241-46-6;179;kg
Air;high. pop.;Fluazifop-p-butyl;079241-46-6;525;kg
Air;stratosphere + troposphere;Fluazifop-p-butyl;079241-46-6;179;kg
Air;indoor;Fluazifop-p-butyl;079241-46-6;352;kg
Water;(unspecified);Fluazifop-p-butyl;079241-46-6;29200;kg
Water;ocean;Fluazifop-p-butyl;079241-46-6;0.153;kg
Soil;(unspecified);Fluazifop-P-butyl;079241-46-6;11.4;kg
Soil;agricultural;Fluazifop-P-butyl;079241-46-6;11.4;kg
Air;(unspecified);Fluazinam;079622-59-6;23700;kg
Air;low. pop.;Fluazinam;079622-59-6;18300;kg
Air;low. pop., long-term;Fluazinam;079622-59-6;18300;kg
Air;high. pop.;Fluazinam;079622-59-6;29000;kg
Air;stratosphere + troposphere;Fluazinam;079622-59-6;18300;kg
Air;indoor;Fluazinam;079622-59-6;23700;kg
Water;(unspecified);Fluazinam;079622-59-6;690000;kg
Water;ocean;Fluazinam;079622-59-6;0.205;kg
Soil;(unspecified);Fluazinam;079622-59-6;195;kg
Soil;agricultural;Fluazinam;079622-59-6;196;kg
Air;(unspecified);Fluchloralin;033245-39-5;4630;kg
Air;low. pop.;Fluchloralin;033245-39-5;4020;kg
Air;low. pop., long-term;Fluchloralin;033245-39-5;4020;kg
Air;high. pop.;Fluchloralin;033245-39-5;5240;kg
Air;stratosphere + troposphere;Fluchloralin;033245-39-5;4020;kg
Air;indoor;Fluchloralin;033245-39-5;4630;kg
Water;(unspecified);Fluchloralin;033245-39-5;752000;kg
Water;ocean;Fluchloralin;033245-39-5;426;kg
Soil;(unspecified);Fluchloralin;033245-39-5;4270;kg
Soil;agricultural;Fluchloralin;033245-39-5;4270;kg
Air;(unspecified);Flucycloxuron,(e)-isomer;094050-52-9;123000;kg
Air;low. pop.;Flucycloxuron,(e)-isomer;094050-52-9;53400;kg
Air;low. pop., long-term;Flucycloxuron,(e)-isomer;094050-52-9;53400;kg
Air;high. pop.;Flucycloxuron,(e)-isomer;094050-52-9;193000;kg
Air;stratosphere + troposphere;Flucycloxuron,(e)-isomer;094050-52-9;53400;kg
Air;indoor;Flucycloxuron,(e)-isomer;094050-52-9;123000;kg
Water;(unspecified);Flucycloxuron,(e)-isomer;094050-52-9;13000000;kg
Water;ocean;Flucycloxuron,(e)-isomer;094050-52-9;67.6;kg
Soil;(unspecified);Flucycloxuron,(e)-isomer;094050-52-9;22100;kg
Soil;agricultural;Flucycloxuron,(e)-isomer;094050-52-9;22100;kg
Air;(unspecified);Flucythrinate;070124-77-5;371000;kg
Air;low. pop.;Flucythrinate;070124-77-5;176000;kg
Air;low. pop., long-term;Flucythrinate;070124-77-5;176000;kg
Air;high. pop.;Flucythrinate;070124-77-5;565000;kg
Air;stratosphere + troposphere;Flucythrinate;070124-77-5;176000;kg
Air;indoor;Flucythrinate;070124-77-5;371000;kg
Water;(unspecified);Flucythrinate;070124-77-5;32100000;kg
Water;ocean;Flucythrinate;070124-77-5;49.3;kg
Soil;(unspecified);Flucythrinate;070124-77-5;7410;kg
Soil;agricultural;Flucythrinate;070124-77-5;7410;kg
Air;(unspecified);Fludioxonil;131341-86-1;1270;kg
Air;low. pop.;Fludioxonil;131341-86-1;639;kg
Air;low. pop., long-term;Fludioxonil;131341-86-1;639;kg
Air;high. pop.;Fludioxonil;131341-86-1;1890;kg
Air;stratosphere + troposphere;Fludioxonil;131341-86-1;639;kg
Air;indoor;Fludioxonil;131341-86-1;1270;kg
Water;(unspecified);Fludioxonil;131341-86-1;98700;kg
Water;ocean;Fludioxonil;131341-86-1;0.00162;kg
Soil;(unspecified);Fludioxonil;131341-86-1;249;kg
Soil;agricultural;Fludioxonil;131341-86-1;249;kg
Air;(unspecified);Flufenacet;142459-58-3;4070;kg
Air;low. pop.;Flufenacet;142459-58-3;2950;kg
Air;low. pop., long-term;Flufenacet;142459-58-3;2950;kg
Air;high. pop.;Flufenacet;142459-58-3;5190;kg
Air;stratosphere + troposphere;Flufenacet;142459-58-3;2950;kg
Air;indoor;Flufenacet;142459-58-3;4070;kg
Water;(unspecified);Flufenacet;142459-58-3;174000;kg
Water;ocean;Flufenacet;142459-58-3;0.166;kg
Soil;(unspecified);Flufenacet;142459-58-3;3560;kg
Soil;agricultural;Flufenacet;142459-58-3;3560;kg
Air;(unspecified);Flumequine;042835-25-6;497;kg
Air;low. pop.;Flumequine;042835-25-6;468;kg
Air;low. pop., long-term;Flumequine;042835-25-6;468;kg
Air;high. pop.;Flumequine;042835-25-6;525;kg
Air;stratosphere + troposphere;Flumequine;042835-25-6;468;kg
Air;indoor;Flumequine;042835-25-6;497;kg
Water;(unspecified);Flumequine;042835-25-6;8660;kg
Water;ocean;Flumequine;042835-25-6;0.0000417;kg
Soil;(unspecified);Flumequine;042835-25-6;2160;kg
Soil;agricultural;Flumequine;042835-25-6;2160;kg
Air;(unspecified);Flumetralin;062924-70-3;8760;kg
Air;low. pop.;Flumetralin;062924-70-3;5080;kg
Air;low. pop., long-term;Flumetralin;062924-70-3;5080;kg
Air;high. pop.;Flumetralin;062924-70-3;12400;kg
Air;stratosphere + troposphere;Flumetralin;062924-70-3;5080;kg
Air;indoor;Flumetralin;062924-70-3;8760;kg
Water;(unspecified);Flumetralin;062924-70-3;963000;kg
Water;ocean;Flumetralin;062924-70-3;79.8;kg
Soil;(unspecified);Flumetralin;062924-70-3;111;kg
Soil;agricultural;Flumetralin;062924-70-3;111;kg
Air;(unspecified);Flumetsulam;098967-40-9;2940;kg
Air;low. pop.;Flumetsulam;098967-40-9;2780;kg
Air;low. pop., long-term;Flumetsulam;098967-40-9;2780;kg
Air;high. pop.;Flumetsulam;098967-40-9;3110;kg
Air;stratosphere + troposphere;Flumetsulam;098967-40-9;2780;kg
Air;indoor;Flumetsulam;098967-40-9;2940;kg
Water;(unspecified);Flumetsulam;098967-40-9;31000;kg
Water;ocean;Flumetsulam;098967-40-9;0.000000698;kg
Soil;(unspecified);Flumetsulam;098967-40-9;2980;kg
Soil;agricultural;Flumetsulam;098967-40-9;2980;kg
Air;(unspecified);Flumiclorac-pentyl;087546-18-7;968;kg
Air;low. pop.;Flumiclorac-pentyl;087546-18-7;673;kg
Air;low. pop., long-term;Flumiclorac-pentyl;087546-18-7;673;kg
Air;high. pop.;Flumiclorac-pentyl;087546-18-7;1260;kg
Air;stratosphere + troposphere;Flumiclorac-pentyl;087546-18-7;673;kg
Air;indoor;Flumiclorac-pentyl;087546-18-7;968;kg
Water;(unspecified);Flumiclorac-pentyl;087546-18-7;46400;kg
Water;ocean;Flumiclorac-pentyl;087546-18-7;0.000688;kg
Soil;(unspecified);Flumiclorac-pentyl;087546-18-7;9.44;kg
Soil;agricultural;Flumiclorac-pentyl;087546-18-7;9.44;kg
Air;(unspecified);Flumioxazin;103361-09-7;3380;kg
Air;low. pop.;Flumioxazin;103361-09-7;1870;kg
Air;low. pop., long-term;Flumioxazin;103361-09-7;1870;kg
Air;high. pop.;Flumioxazin;103361-09-7;4880;kg
Air;stratosphere + troposphere;Flumioxazin;103361-09-7;1870;kg
Air;indoor;Flumioxazin;103361-09-7;3380;kg
Water;(unspecified);Flumioxazin;103361-09-7;476000;kg
Water;ocean;Flumioxazin;103361-09-7;4.93;kg
Soil;(unspecified);Flumioxazin;103361-09-7;14800;kg
Soil;agricultural;Flumioxazin;103361-09-7;14800;kg
Air;(unspecified);Fluometuron;002164-17-2;3870;kg
Air;low. pop.;Fluometuron;002164-17-2;3690;kg
Air;low. pop., long-term;Fluometuron;002164-17-2;3690;kg
Air;high. pop.;Fluometuron;002164-17-2;4040;kg
Air;stratosphere + troposphere;Fluometuron;002164-17-2;3690;kg
Air;indoor;Fluometuron;002164-17-2;3870;kg
Water;(unspecified);Fluometuron;002164-17-2;39600;kg
Water;ocean;Fluometuron;002164-17-2;0.0471;kg
Soil;(unspecified);Fluometuron;002164-17-2;7000;kg
Soil;agricultural;Fluometuron;002164-17-2;7000;kg
Air;(unspecified);Fluoranthene;000206-44-0;665;kg
Air;low. pop.;Fluoranthene;000206-44-0;424;kg
Air;low. pop., long-term;Fluoranthene;000206-44-0;424;kg
Air;high. pop.;Fluoranthene;000206-44-0;906;kg
Air;stratosphere + troposphere;Fluoranthene;000206-44-0;424;kg
Air;indoor;Fluoranthene;000206-44-0;665;kg
Water;(unspecified);Fluoranthene;000206-44-0;114000;kg
Water;ocean;Fluoranthene;000206-44-0;54.9;kg
Soil;(unspecified);Fluoranthene;000206-44-0;313;kg
Soil;agricultural;Fluoranthene;000206-44-0;313;kg
Air;(unspecified);Fluorene;000086-73-7;14.8;kg
Air;low. pop.;Fluorene;000086-73-7;14;kg
Air;low. pop., long-term;Fluorene;000086-73-7;14;kg
Air;high. pop.;Fluorene;000086-73-7;15.6;kg
Air;stratosphere + troposphere;Fluorene;000086-73-7;14;kg
Air;indoor;Fluorene;000086-73-7;14.8;kg
Water;(unspecified);Fluorene;000086-73-7;3600;kg
Water;ocean;Fluorene;000086-73-7;1.78;kg
Soil;(unspecified);Fluorene;000086-73-7;16.6;kg
Soil;agricultural;Fluorene;000086-73-7;16.6;kg
Air;(unspecified);Fluorenone;000486-25-9;46.9;kg
Air;low. pop.;Fluorenone;000486-25-9;42.2;kg
Air;low. pop., long-term;Fluorenone;000486-25-9;42.2;kg
Air;high. pop.;Fluorenone;000486-25-9;51.6;kg
Air;stratosphere + troposphere;Fluorenone;000486-25-9;42.2;kg
Air;indoor;Fluorenone;000486-25-9;46.9;kg
Water;(unspecified);Fluorenone;000486-25-9;2740;kg
Water;ocean;Fluorenone;000486-25-9;0.217;kg
Soil;(unspecified);Fluorenone;000486-25-9;22.3;kg
Soil;agricultural;Fluorenone;000486-25-9;22.3;kg
Air;(unspecified);Fluorescein sodium;000518-47-8;6.39;kg
Air;low. pop.;Fluorescein sodium;000518-47-8;6.37;kg
Air;low. pop., long-term;Fluorescein sodium;000518-47-8;6.37;kg
Air;high. pop.;Fluorescein sodium;000518-47-8;6.41;kg
Air;stratosphere + troposphere;Fluorescein sodium;000518-47-8;6.37;kg
Air;indoor;Fluorescein sodium;000518-47-8;6.39;kg
Water;(unspecified);Fluorescein sodium;000518-47-8;21.7;kg
Water;ocean;Fluorescein sodium;000518-47-8;3.55E-18;kg
Soil;(unspecified);Fluorescein sodium;000518-47-8;9.03;kg
Soil;agricultural;Fluorescein sodium;000518-47-8;9.03;kg
Air;(unspecified);Fluoroacetic acid;000144-49-0;8.45;kg
Air;low. pop.;Fluoroacetic acid;000144-49-0;7.9;kg
Air;low. pop., long-term;Fluoroacetic acid;000144-49-0;7.9;kg
Air;high. pop.;Fluoroacetic acid;000144-49-0;8.99;kg
Air;stratosphere + troposphere;Fluoroacetic acid;000144-49-0;7.9;kg
Air;indoor;Fluoroacetic acid;000144-49-0;8.45;kg
Water;(unspecified);Fluoroacetic acid;000144-49-0;89.6;kg
Water;ocean;Fluoroacetic acid;000144-49-0;0.000000416;kg
Soil;(unspecified);Fluoroacetic acid;000144-49-0;7.99;kg
Soil;agricultural;Fluoroacetic acid;000144-49-0;7.99;kg
Air;(unspecified);Fluorobenzene;000462-06-6;0.62;kg
Air;low. pop.;Fluorobenzene;000462-06-6;0.617;kg
Air;low. pop., long-term;Fluorobenzene;000462-06-6;0.617;kg
Air;high. pop.;Fluorobenzene;000462-06-6;0.622;kg
Air;stratosphere + troposphere;Fluorobenzene;000462-06-6;0.617;kg
Air;indoor;Fluorobenzene;000462-06-6;0.62;kg
Water;(unspecified);Fluorobenzene;000462-06-6;608;kg
Water;ocean;Fluorobenzene;000462-06-6;0.122;kg
Soil;(unspecified);Fluorobenzene;000462-06-6;15.6;kg
Soil;agricultural;Fluorobenzene;000462-06-6;15.6;kg
Air;(unspecified);Fluorodifen;015457-05-3;865;kg
Air;low. pop.;Fluorodifen;015457-05-3;801;kg
Air;low. pop., long-term;Fluorodifen;015457-05-3;801;kg
Air;high. pop.;Fluorodifen;015457-05-3;928;kg
Air;stratosphere + troposphere;Fluorodifen;015457-05-3;801;kg
Air;indoor;Fluorodifen;015457-05-3;865;kg
Water;(unspecified);Fluorodifen;015457-05-3;13300;kg
Water;ocean;Fluorodifen;015457-05-3;3.58;kg
Soil;(unspecified);Fluorodifen;015457-05-3;945;kg
Soil;agricultural;Fluorodifen;015457-05-3;945;kg
Air;(unspecified);Flurenol-butyl;002314-09-2;40.3;kg
Air;low. pop.;Flurenol-butyl;002314-09-2;28.8;kg
Air;low. pop., long-term;Flurenol-butyl;002314-09-2;28.8;kg
Air;high. pop.;Flurenol-butyl;002314-09-2;51.9;kg
Air;stratosphere + troposphere;Flurenol-butyl;002314-09-2;28.8;kg
Air;indoor;Flurenol-butyl;002314-09-2;40.3;kg
Water;(unspecified);Flurenol-butyl;002314-09-2;1720;kg
Water;ocean;Flurenol-butyl;002314-09-2;0.0000146;kg
Soil;(unspecified);Flurenol-butyl;002314-09-2;10.9;kg
Soil;agricultural;Flurenol-butyl;002314-09-2;10.9;kg
Air;(unspecified);Fluridone;059756-60-4;320;kg
Air;low. pop.;Fluridone;059756-60-4;176;kg
Air;low. pop., long-term;Fluridone;059756-60-4;176;kg
Air;high. pop.;Fluridone;059756-60-4;463;kg
Air;stratosphere + troposphere;Fluridone;059756-60-4;176;kg
Air;indoor;Fluridone;059756-60-4;320;kg
Water;(unspecified);Fluridone;059756-60-4;22300;kg
Water;ocean;Fluridone;059756-60-4;0.0144;kg
Soil;(unspecified);Fluridone;059756-60-4;172;kg
Soil;agricultural;Fluridone;059756-60-4;172;kg
Air;(unspecified);Flurochloridone;061213-25-0;642;kg
Air;low. pop.;Flurochloridone;061213-25-0;501;kg
Air;low. pop., long-term;Flurochloridone;061213-25-0;501;kg
Air;high. pop.;Flurochloridone;061213-25-0;783;kg
Air;stratosphere + troposphere;Flurochloridone;061213-25-0;501;kg
Air;indoor;Flurochloridone;061213-25-0;642;kg
Water;(unspecified);Flurochloridone;061213-25-0;20900;kg
Water;ocean;Flurochloridone;061213-25-0;0.198;kg
Soil;(unspecified);Flurochloridone;061213-25-0;328;kg
Soil;agricultural;Flurochloridone;061213-25-0;328;kg
Air;(unspecified);Fluroxypyr;069377-81-7;140;kg
Air;low. pop.;Fluroxypyr;069377-81-7;128;kg
Air;low. pop., long-term;Fluroxypyr;069377-81-7;128;kg
Air;high. pop.;Fluroxypyr;069377-81-7;153;kg
Air;stratosphere + troposphere;Fluroxypyr;069377-81-7;128;kg
Air;indoor;Fluroxypyr;069377-81-7;140;kg
Water;(unspecified);Fluroxypyr;069377-81-7;2910;kg
Water;ocean;Fluroxypyr;069377-81-7;3.27E-10;kg
Soil;(unspecified);Fluroxypyr;069377-81-7;485;kg
Soil;agricultural;Fluroxypyr;069377-81-7;485;kg
Air;(unspecified);Flurprimidol;056425-91-3;194;kg
Air;low. pop.;Flurprimidol;056425-91-3;108;kg
Air;low. pop., long-term;Flurprimidol;056425-91-3;108;kg
Air;high. pop.;Flurprimidol;056425-91-3;280;kg
Air;stratosphere + troposphere;Flurprimidol;056425-91-3;108;kg
Air;indoor;Flurprimidol;056425-91-3;194;kg
Water;(unspecified);Flurprimidol;056425-91-3;13200;kg
Water;ocean;Flurprimidol;056425-91-3;0.00145;kg
Soil;(unspecified);Flurprimidol;056425-91-3;46.4;kg
Soil;agricultural;Flurprimidol;056425-91-3;46.3;kg
Air;(unspecified);Fluthiacet-methyl;117337-19-6;39800;kg
Air;low. pop.;Fluthiacet-methyl;117337-19-6;21600;kg
Air;low. pop., long-term;Fluthiacet-methyl;117337-19-6;21600;kg
Air;high. pop.;Fluthiacet-methyl;117337-19-6;58000;kg
Air;stratosphere + troposphere;Fluthiacet-methyl;117337-19-6;21600;kg
Air;indoor;Fluthiacet-methyl;117337-19-6;39800;kg
Water;(unspecified);Fluthiacet-methyl;117337-19-6;2790000;kg
Water;ocean;Fluthiacet-methyl;117337-19-6;0.181;kg
Soil;(unspecified);Fluthiacet-methyl;117337-19-6;4820;kg
Soil;agricultural;Fluthiacet-methyl;117337-19-6;4750;kg
Air;(unspecified);Flutolanil;066332-96-5;103;kg
Air;low. pop.;Flutolanil;066332-96-5;52.9;kg
Air;low. pop., long-term;Flutolanil;066332-96-5;52.9;kg
Air;high. pop.;Flutolanil;066332-96-5;152;kg
Air;stratosphere + troposphere;Flutolanil;066332-96-5;52.9;kg
Air;indoor;Flutolanil;066332-96-5;103;kg
Water;(unspecified);Flutolanil;066332-96-5;7820;kg
Water;ocean;Flutolanil;066332-96-5;0.000735;kg
Soil;(unspecified);Flutolanil;066332-96-5;346;kg
Soil;agricultural;Flutolanil;066332-96-5;346;kg
Air;(unspecified);Fluvalinate;069409-94-5;52200;kg
Air;low. pop.;Fluvalinate;069409-94-5;25700;kg
Air;low. pop., long-term;Fluvalinate;069409-94-5;25700;kg
Air;high. pop.;Fluvalinate;069409-94-5;78600;kg
Air;stratosphere + troposphere;Fluvalinate;069409-94-5;25700;kg
Air;indoor;Fluvalinate;069409-94-5;52200;kg
Water;(unspecified);Fluvalinate;069409-94-5;7250000;kg
Water;ocean;Fluvalinate;069409-94-5;236;kg
Soil;(unspecified);Fluvalinate;069409-94-5;74.2;kg
Soil;agricultural;Fluvalinate;069409-94-5;74.2;kg
Air;(unspecified);Folpet;000133-07-3;21100;kg
Air;low. pop.;Folpet;000133-07-3;13900;kg
Air;low. pop., long-term;Folpet;000133-07-3;13900;kg
Air;high. pop.;Folpet;000133-07-3;28300;kg
Air;stratosphere + troposphere;Folpet;000133-07-3;13900;kg
Air;indoor;Folpet;000133-07-3;21100;kg
Water;(unspecified);Folpet;000133-07-3;1120000;kg
Water;ocean;Folpet;000133-07-3;4.79;kg
Soil;(unspecified);Folpet;000133-07-3;3370;kg
Soil;agricultural;Folpet;000133-07-3;3370;kg
Air;(unspecified);Fomesafen;072178-02-0;55.4;kg
Air;low. pop.;Fomesafen;072178-02-0;53.6;kg
Air;low. pop., long-term;Fomesafen;072178-02-0;53.6;kg
